"Status","Year","Age","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Work and Pensions","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department of Health and Social Care","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Revenue and Customs","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Home Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Defence","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Justice","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
