"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Communications","Inner London - West","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Inner London - West","SEO/HEO","60","60","39380","38620"
"In post","2022","Declared disabled","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Merseyside","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Corporate Finance","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","EO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","EO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Devon","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
